code,m_number,opendate,o_code,o_codename,d_o_code,d_o_codename,closedate,op_days,area,address,r_address,address_gu,name,type,t_area,status
3150000,3150000-104-2021-00184,2021-06-11,1,영업/정상,1,영업,2023-12-07,476,3.3,서울특별시 강서구 방화동 19-2 ,"서울특별시 강서구 양천로27길 280-11, 1층 (방화동)",강서구,미니스톱,편의점,3.3,0
3150000,3150000-104-2022-00070,2022-03-23,1,영업/정상,1,영업,2023-12-07,229,3.3,서울특별시 강서구 화곡동 348-9 영상빌딩 1층 ,"서울특별시 강서구 강서로 61, 영상빌딩 1층 (화곡동)",강서구,CU,편의점,3.3,0
3150000,3150000-104-2022-00071,2022-03-23,1,영업/정상,1,영업,2023-12-07,155,3.3,서울특별시 강서구 마곡동 725-1 마곡힐스테이트 1층 상가동 102호,"서울특별시 강서구 마곡중앙3로 74, 상가동 1층 102호 (마곡동, 마곡힐스테이트)",강서구,세븐일레븐,편의점,3.3,0
3150000,3150000-104-2021-00119,2021-04-27,1,영업/정상,1,영업,2023-12-07,450,3.3,서울특별시 강서구 등촌동 511-10 태호빌딩(지상 1층) ,"서울특별시 강서구 등촌로51가길 27, 태호빌딩 1층 (등촌동)",강서구,세븐일레븐,편의점,3.3,0
3150000,3150000-104-2021-00095,2021-04-12,1,영업/정상,1,영업,2023-12-07,588,3.3,서울특별시 강서구 마곡동 744 판매시설4동 101호,"서울특별시 강서구 공항대로 103, 판매시설4동 1층 101호 (마곡동)",강서구,CU,편의점,3.3,0
3150000,3150000-104-2020-00297,2020-11-16,1,영업/정상,1,영업,2023-12-07,763,6.6,"서울특별시 강서구 등촌동 633-24 (지상 1층) 3,4호","서울특별시 강서구 공항대로59다길 39, 101동 1층 3,4호 (등촌동)",강서구,GS25,편의점,6.6,0
3150000,3150000-104-2020-00285,2020-11-03,3,폐업,2,폐업,2022-07-13,617,3.3,서울특별시 강서구 등촌동 643-10,"서울특별시 강서구 화곡로66길 122, 1층 (등촌동)",강서구,세븐일레븐,편의점,,1
3150000,3150000-104-2020-00274,2020-10-27,1,영업/정상,1,영업,2023-12-07,776,6.6,서울특별시 강서구 내발산동 663-10 ,"서울특별시 강서구 우장산로 31, 1층 (내발산동)",강서구,세븐일레븐,편의점,6.6,0
3150000,3150000-104-2020-00281,2020-11-02,1,영업/정상,1,영업,2023-12-07,758,3.3,서울특별시 강서구 마곡동 773 힐스테이트에코마곡역 104호,"서울특별시 강서구 마곡중앙로 76, 힐스테이트에코마곡역 1층 104호 (마곡동)",강서구,GS25,편의점,3.3,0
3150000,3150000-104-2020-00251,2020-10-06,1,영업/정상,1,영업,2023-12-07,-8887,6.6,서울특별시 강서구 마곡동 794-1 우성에스비타워 124호,"서울특별시 강서구 강서로 385, 우성에스비타워 1층 124호 (마곡동)",강서구,세븐일레븐,편의점,6.6,0
3150000,3150000-104-2020-00224,2020-09-07,1,영업/정상,1,영업,2023-12-07,844,3.3,서울특별시 강서구 가양동 1498 강서한강자이타워 A동 103호,"서울특별시 강서구 양천로 401, 강서한강자이타워 A동 103층 (가양동)",강서구,GS25,편의점,3.3,0
3150000,3150000-104-2020-00315,2020-11-27,3,폐업,2,폐업,2022-05-23,542,3.3,서울특별시 강서구 염창동 95 (지상 2층),"서울특별시 강서구 양천로73길 49, 2층 (염창동)",강서구,이마트24,편의점,,1
3150000,3150000-104-2021-00088,2021-04-01,1,영업/정상,1,영업,2023-12-07,-491,3.3,서울특별시 강서구 공항동 산 20-2 공항시장역(9호선) ,"서울특별시 강서구 방화동로 지하 30, 공항시장역(9호선) (공항동)",강서구,GS25,편의점,3.3,0
3150000,3150000-104-2021-00071,2021-03-18,3,폐업,2,폐업,2021-11-10,237,6.6,서울특별시 강서구 염창동 274-17 센터스퀘어 지하1층 B101호,"서울특별시 강서구 공항대로 543, 지하1층 B101호 (염창동, 센터스퀘어)",강서구,GS25,편의점,,1
3150000,3150000-104-2021-00102,2021-04-15,1,영업/정상,1,영업,2023-12-07,-210,3.3,서울특별시 강서구 화곡동 1145 우장산롯데캐슬아파트 상가동 107호,"서울특별시 강서구 공항대로 382, 상가동 1층 107호 (화곡동, 우장산롯데캐슬아파트)",강서구,GS25,편의점,3.3,0
3150000,3150000-104-2021-00111,2021-04-22,1,영업/정상,1,영업,2023-12-07,-142,3.3,서울특별시 강서구 염창동 284-84 염창역 9호선 지하1층 ,"서울특별시 강서구 공항대로 지하 631, 염창역 9호선 지하1층 (염창동)",강서구,GS25,편의점,3.3,0
3150000,3150000-104-2021-00076,2021-03-24,1,영업/정상,1,영업,2023-12-07,659,3.3,서울특별시 강서구 방화동 886 김포공항역(지하 1층) ,"서울특별시 강서구 하늘길 지하 77, 김포공항역 지하 1층 (방화동)",강서구,GS25,편의점,3.3,0
3150000,3150000-104-2021-00039,2021-02-17,1,영업/정상,1,영업,2023-12-07,-198,3.3,서울특별시 강서구 화곡동 102-160 1층 ,"서울특별시 강서구 까치산로4길 67, 1층 (화곡동)",강서구,GS25,편의점,3.3,0
3150000,3150000-104-2021-00040,2021-02-17,1,영업/정상,1,영업,2023-12-07,201,3.3,서울특별시 강서구 공항동 1373-5 국립항공박물관(지상 3층) ,"서울특별시 강서구 하늘길 177, 국립항공박물관 3층 (공항동)",강서구,이마트24,편의점,3.3,0
3220000,3220000-104-2023-00038,2023-01-27,1,영업/정상,1,영업,2023-12-07,-830,3.3,서울특별시 강남구 개포동 167,"서울특별시 강남구 선릉로10길 4, 지상1층 (개포동)",강남구,CU,편의점,,0
3080000,3080000-104-2020-00038,2020-04-23,3,폐업,2,폐업,2021-04-09,351,3.3,서울특별시 강북구 수유동 29-83 1층,"서울특별시 강북구 삼각산로34길 62, 1층 (수유동)",강북구,GS25,편의점,,1
3150000,3150000-104-2021-00052,2021-02-23,1,영업/정상,1,영업,2023-12-07,-343,3.3,서울특별시 강서구 마곡동 812 서울식물원 1층 ,"서울특별시 강서구 마곡동로 161, 서울식물원 1층 (마곡동)",강서구,CU,편의점,3.3,0
3150000,3150000-104-2021-00044,2021-02-18,1,영업/정상,1,영업,2023-12-07,-142,3.3,서울특별시 강서구 마곡동 14-6 1층 ,"서울특별시 강서구 양천로47나길 7, 1층 (마곡동)",강서구,CU,편의점,3.3,0
3150000,3150000-104-2018-00299,2018-11-12,1,영업/정상,1,영업,2023-12-07,270,6.6,서울특별시 강서구 화곡동 1081-39 1층 ,"서울특별시 강서구 강서로31길 52, 1층 (화곡동)",강서구,CU,편의점,6.6,0
3150000,3150000-104-2018-00300,2018-11-12,1,영업/정상,1,영업,2023-12-07,759,3,서울특별시 강서구 마곡동 739-2번지 우성르보아투 (지상 1층) 121호,"서울특별시 강서구 마곡중앙5로 87, 우성르보아투 1층 121호 (마곡동)",강서구,세븐일레븐,편의점,3,0
3150000,3150000-104-2018-00313,2018-11-30,1,영업/정상,1,영업,2023-12-07,166,4,서울특별시 강서구 마곡동 776-4번지 엠코지니어스타 B동 107호,"서울특별시 강서구 강서로 471, 엠코지니어스타 B동 1층 107호 (마곡동)",강서구,CU,편의점,4,0
3150000,3150000-104-2018-00302,2018-11-16,1,영업/정상,1,영업,2023-12-07,595,4,서울특별시 강서구 화곡동 918-21 기룡빌딩 1층 ,"서울특별시 강서구 곰달래로 104, 기룡빌딩 1층 (화곡동)",강서구,미니스톱,편의점,4,0
3150000,3150000-104-2018-00328,2018-12-18,1,영업/정상,1,영업,2023-12-07,798,6.6,서울특별시 강서구 등촌동 691-3번지 부영아파트 상가동 109호,"서울특별시 강서구 강서로56나길 110, 상가동 1층 109~111호 (등촌동, 부영아파트)",강서구,GS25,편의점,6.6,0
3150000,3150000-104-2018-00325,2018-12-14,1,영업/정상,1,영업,2023-12-07,188,3.3,서울특별시 강서구 내발산동 756번지 마곡수명산파크7단지아파트 상가동 101호,"서울특별시 강서구 수명로2가길 22, 상가동 1층 101호 (내발산동, 마곡수명산파크7단지아파트)",강서구,CU,편의점,3.3,0
3150000,3150000-104-2018-00315,2018-12-06,1,영업/정상,1,영업,2023-12-07,-2491,4,서울특별시 강서구 가양동 448-11번지 가양글로벌퍼스트 104동 107호,"서울특별시 강서구 화곡로72길 62, 가양글로벌퍼스트 104층 107호 (가양동)",강서구,GS25,편의점,4,0
3150000,3150000-104-2018-00266,2018-10-18,1,영업/정상,1,영업,2023-12-07,-3881,7,서울특별시 강서구 외발산동 216-18번지 (지상 1층) ,"서울특별시 강서구 남부순환로19길 81, 1층 (외발산동)",강서구,이마트24,편의점,7,0
3150000,3150000-104-2018-00255,2018-10-15,1,영업/정상,1,영업,2023-12-07,807,5,"서울특별시 강서구 염창동 289번지 신동아아파트 103,4호","서울특별시 강서구 양천로67길 32, 상가동 103~104호 (염창동, 신동아아파트)",강서구,GS25,편의점,5,0
3150000,3150000-104-2018-00318,2018-12-06,3,폐업,2,폐업,2021-04-20,866,3.3,서울특별시 강서구 마곡동 748 마곡13단지힐스테이트마스터 (지상 1층) 근린생활시설 1동 101호,"서울특별시 강서구 마곡중앙1로 71, 근린생활시설 1동 1층 101호 (마곡동, 마곡13단지힐스테이트마스터)",강서구,CU,편의점,,1
3150000,3150000-104-2018-00267,2018-10-18,1,영업/정상,1,영업,2023-12-07,1008,5,서울특별시 강서구 마곡동 750 마곡엠밸리14단지 1층 상가동 107호,"서울특별시 강서구 마곡중앙로 33, 상가동 1층 107호 (마곡동, 마곡엠밸리14단지)",강서구,GS25,편의점,5,0
3150000,3150000-104-2018-00265,2018-10-18,1,영업/정상,1,영업,2023-12-07,845,4,서울특별시 강서구 화곡동 906-1번지 1층 ,"서울특별시 강서구 강서로5나길 21, 1층 (화곡동)",강서구,GS25,편의점,4,0
3150000,3150000-104-2018-00226,2018-09-11,1,영업/정상,1,영업,2023-12-07,-3179,7,서울특별시 강서구 등촌동 674-9 (지상 1층) ,"서울특별시 강서구 강서로54길 27, 1층 (등촌동)",강서구,CU,편의점,7,0
3140000,3140000-104-2019-00186,2019-09-25,3,폐업,2,폐업,2022-09-30,1101,3.3,서울특별시 양천구 목동 908-29 하이베라스 111호,"서울특별시 양천구 목동서로 37, 하이베라스 111호 (목동)",양천구,CU,편의점,,1
3150000,3150000-104-2018-00277,2018-10-24,1,영업/정상,1,영업,2023-12-07,-3529,5,서울특별시 강서구 내발산동 753-0번지 마곡수명산파크4단지아파트 상가동 101~102호,"서울특별시 강서구 수명로1길 16, 상가동 1층 101~102 일부 호 (내발산동, 마곡수명산파크4단지아파트)",강서구,GS25,편의점,5,0
3150000,3150000-104-2018-00279,2018-10-25,1,영업/정상,1,영업,2023-12-07,-3681,3.3,서울특별시 강서구 등촌동 656-0번지 경동미르웰한올림 (지상 1층) 101동 103호,"서울특별시 강서구 화곡로64길 2, 경동미르웰한올림 101동 1층 103호 (등촌동)",강서구,GS25,편의점,3.3,0
3150000,3150000-104-2019-00024,2019-01-29,3,폐업,2,폐업,2020-06-24,512,3.3,서울특별시 강서구 등촌동 639-23 ,"서울특별시 강서구 공항대로45길 63, 1층 108호 (등촌동)",강서구,CU,편의점,3.3,1
3150000,3150000-104-2020-00349,2020-12-31,1,영업/정상,1,영업,2023-12-07,-5855,3.3,서울특별시 강서구 가양동 1482 가양도시개발공사아파트(가양8단지아파트) 상가동 101호,"서울특별시 강서구 허준로 176, 상가동 101호 (가양동, 가양도시개발공사아파트(가양8단지아파트))",강서구,GS25,편의점,3.3,0
3150000,3150000-104-2020-00348,2020-12-29,1,영업/정상,1,영업,2023-12-07,-2540,3.3,서울특별시 강서구 공항동 1340 ,서울특별시 강서구 남부순환로11길 28 (공항동),강서구,GS25,편의점,3.3,0
3150000,3150000-104-2021-00030,2021-02-03,1,영업/정상,1,영업,2023-12-07,-656,3.3,서울특별시 강서구 화곡동 1110 (지상 1층) 104호,"서울특별시 강서구 화곡로 354-5, 1층 104호 (화곡동)",강서구,CU,편의점,3.3,0
3150000,3150000-104-2021-00026,2021-01-29,1,영업/정상,1,영업,2023-12-07,-1142,3.3,서울특별시 강서구 공항동 1373-5 B동 1층 ,"서울특별시 강서구 하늘길 233, B동 1층 (공항동)",강서구,GS25,편의점,3.3,0
3150000,3150000-104-2021-00033,2021-02-08,1,영업/정상,1,영업,2023-12-07,-2502,3.3,서울특별시 강서구 염창동 309 e편한세상 102동 114호,"서울특별시 강서구 공항대로 583, 102동 1층 114호 (염창동, e편한세상)",강서구,GS25,편의점,3.3,0
3150000,3150000-104-2021-00034,2021-02-08,1,영업/정상,1,영업,2023-12-07,-2502,3.3,서울특별시 강서구 화곡동 353-1 수경빌딩(지상 1층) ,"서울특별시 강서구 가로공원로76가길 76, 수경빌딩 1층 (화곡동)",강서구,세븐일레븐,편의점,3.3,0
3150000,3150000-104-2021-00017,2021-01-21,1,영업/정상,1,영업,2023-12-07,-4973,3.3,서울특별시 강서구 등촌동 655-27 등촌현대1차아파트 101호,"서울특별시 강서구 공항대로45길 24, 등촌현대1차아파트 101호 (등촌동, 등촌현대1차아파트)",강서구,이마트24,편의점,3.3,0
3150000,3150000-104-2020-00328,2020-12-07,1,영업/정상,1,영업,2023-12-07,115,3.3,서울특별시 강서구 등촌동 671-3 주양빌딩(지상 1층) 101호,"서울특별시 강서구 강서로56길 50, 주양빌딩 1층 101호 (등촌동)",강서구,GS25,편의점,3.3,0
3150000,3150000-104-2020-00323,2020-12-04,1,영업/정상,1,영업,2023-12-07,-2815,3.3,서울특별시 강서구 화곡동 1091 화곡푸르지오(지상 1층) 상가동 101호,"서울특별시 강서구 화곡로13길 107, 상가동 1층 101호 (화곡동, 화곡푸르지오)",강서구,GS25,편의점,3.3,0
3150000,3150000-104-2021-00001,2021-01-04,1,영업/정상,1,영업,2023-12-07,-1208,3.3,서울특별시 강서구 등촌동 636 1층 ,"서울특별시 강서구 화곡로68길 132, 1층 (등촌동)",강서구,CU,편의점,3.3,0
3150000,3150000-104-2021-00002,2021-01-04,1,영업/정상,1,영업,2023-12-07,-1274,3.3,서울특별시 강서구 방화동 887 개화산경남아너스빌(지상 1층) 101호,"서울특별시 강서구 양천로14가길 23, 1층 101호 (방화동, 개화산경남아너스빌)",강서구,CU,편의점,3.3,0
3150000,3150000-104-2020-00316,2020-11-27,1,영업/정상,1,영업,2023-12-07,-577,3.3,서울특별시 강서구 공항동 1373-5 김포국제공항 국내선터미널 1층 ,"서울특별시 강서구 하늘길 112, 김포국제공항 국내선터미널 1층 (공항동)",강서구,세븐일레븐,편의점,3.3,0
3150000,3150000-104-2019-00132,2019-05-13,3,폐업,2,폐업,2021-10-29,900,3.3,서울특별시 강서구 공항동 18-9 (지상 1층) ,"서울특별시 강서구 방화대로21나길 34, 1층 (공항동)",강서구,GS25,편의점,3.3,1
3150000,3150000-104-2019-00164,2019-06-13,3,폐업,2,폐업,2021-07-28,776,3.3,서울특별시 강서구 화곡동 854-1 삼성아파트(지상 1층) 102호,"서울특별시 강서구 국회대로7길 101, 1층 102호 (화곡동, 삼성아파트)",강서구,CU,편의점,3.3,1
3150000,3150000-104-2019-00052,2019-02-27,3,폐업,2,폐업,2019-10-11,226,3.3,서울특별시 강서구 마곡동 799-1번지 마곡로뎀타워 1층 106호,"서울특별시 강서구 공항대로 186, 마곡로뎀타워 1층 106호 (마곡동)",강서구,CU,편의점,3.3,1
3150000,3150000-104-2019-00060,2019-03-06,3,폐업,2,폐업,2019-08-09,156,3.3,서울특별시 강서구 가양동 159-3번지 양천향교역 (지하 2층) ,"서울특별시 강서구 양천로 지하 341, 양천향교역 지하 2층 (가양동)",강서구,CU,편의점,3.3,1
3150000,3150000-104-2019-00035,2019-02-19,3,폐업,2,폐업,2022-01-05,1051,6.6,서울특별시 강서구 마곡동 326-19 마곡빌딩 1층 ,"서울특별시 강서구 양천로30길 32, 마곡빌딩 1층 (마곡동)",강서구,GS25,편의점,6.6,1
3150000,3150000-104-2019-00047,2019-02-25,3,폐업,2,폐업,2020-12-17,661,3.3,서울특별시 강서구 화곡동 1051-1 경동엠파이어시티(지상 1층) 103호,"서울특별시 강서구 강서로 187, 경동엠파이어시티 1층 103,104(일부)호 (화곡동)",강서구,미니스톱,편의점,3.3,1
3150000,3150000-104-2019-00079,2019-03-27,3,폐업,2,폐업,2021-08-10,867,3.3,서울특별시 강서구 내발산동 665 1층 ,"서울특별시 강서구 강서로50길 16, 1층 (내발산동)",강서구,GS25,편의점,3.3,1
3150000,3150000-104-2019-00031,2019-02-13,3,폐업,2,폐업,2020-06-25,498,3.3,서울특별시 강서구 내발산동 712 발산공부방 ,"서울특별시 강서구 강서로45길 118, 발산공부방 1층 (내발산동)",강서구,CU,편의점,3.3,1
3150000,3150000-104-2019-00307,2019-10-22,3,폐업,2,폐업,2020-09-23,337,3.3,서울특별시 강서구 등촌동 73-1 금부빌딩 1층 ,"서울특별시 강서구 양천로 476, 금부빌딩 1층 (등촌동)",강서구,CU,편의점,3.3,1
3150000,3150000-104-2019-00284,2019-10-04,3,폐업,2,폐업,2020-11-09,402,3.3,서울특별시 강서구 마곡동 773-3 힐스테이트에코동익 136호,"서울특별시 강서구 공항대로 195, 힐스테이트에코동익 1층 136호 (마곡동)",강서구,GS25,편의점,3.3,1
3150000,3150000-104-2019-00256,2019-09-05,3,폐업,2,폐업,2021-05-17,620,6.6,서울특별시 강서구 등촌동 666-94 등촌역9호선 지하2층 ,"서울특별시 강서구 공항대로 지하 529, 등촌역9호선 지하2층 (등촌동)",강서구,GS25,편의점,6.6,1
3150000,3150000-104-2019-00262,2019-09-16,3,폐업,2,폐업,2021-04-21,583,6.6,서울특별시 강서구 염창동 284-84 염창역 9호선(지하 2층) ,"서울특별시 강서구 공항대로 지하 631, 염창역 9호선 지하2층 (염창동)",강서구,GS25,편의점,6.6,1
3150000,3150000-104-2019-00202,2019-07-19,3,폐업,2,폐업,2019-12-30,164,3.3,서울특별시 강서구 등촌동 630-12번지 강서메디칼센터 1층 101호 ,"서울특별시 강서구 양천로 556, 강서메디칼센터 1층 101호 (등촌동)",강서구,GS25,편의점,3.3,1
3150000,3150000-104-2019-00254,2019-09-05,3,폐업,2,폐업,2021-05-10,613,6.6,서울특별시 강서구 방화동 217-156 신방화역 지하1층 ,"서울특별시 강서구 방화대로 지하 301, 신방화역 지하1층 (방화동)",강서구,GS25,편의점,6.6,1
3150000,3150000-104-2019-00255,2019-09-05,3,폐업,2,폐업,2021-03-30,572,6.6,서울특별시 강서구 공항동 산 20-2 공항시장역(9호선) 지하1층 ,"서울특별시 강서구 방화동로 지하 30, 공항시장역(9호선) 지하1층 (공항동)",강서구,GS25,편의점,6.6,1
3150000,3150000-104-2019-00257,2019-09-05,3,폐업,2,폐업,2021-05-17,620,6.6,서울특별시 강서구 등촌동 666-40 증미역 9호선 지하1층 ,"서울특별시 강서구 양천로 지하 560, 증미역 9호선 지하1층 (등촌동)",강서구,GS25,편의점,6.6,1
3150000,3150000-104-2019-00258,2019-09-05,3,폐업,2,폐업,2021-04-13,586,6.6,서울특별시 강서구 마곡동 760-3 마곡나루역(9호선) 지하1층 ,"서울특별시 강서구 마곡중앙5로 지하 2, 마곡나루역(9호선) 지하1층 (마곡동)",강서구,GS25,편의점,6.6,1
3150000,3150000-104-2019-00222,2019-08-12,3,폐업,2,폐업,2021-05-10,637,6.6,서울특별시 강서구 가양동 14-61 가양역 지하2층 ,"서울특별시 강서구 양천로 지하 485, 가양역 지하2층 (가양동)",강서구,GS25,편의점,6.6,1
3150000,3150000-104-2019-00223,2019-08-12,3,폐업,2,폐업,2021-05-03,630,9.9,서울특별시 강서구 가양동 159-3 양천향교역 지하2층 ,"서울특별시 강서구 양천로 지하 341, 양천향교역 지하2층 (가양동)",강서구,GS25,편의점,9.9,1
3150000,3150000-104-2019-00224,2019-08-12,3,폐업,2,폐업,2021-07-01,689,9.9,서울특별시 강서구 개화동 388-1 2층 ,"서울특별시 강서구 개화동로8길 38, 2층 (개화동)",강서구,GS25,편의점,9.9,1
3150000,3150000-104-2019-00225,2019-08-12,3,폐업,2,폐업,2021-03-23,589,6.6,서울특별시 강서구 방화동 886 김포공항역 지하1층 ,"서울특별시 강서구 하늘길 지하 77, 김포공항역 지하1층 (방화동)",강서구,GS25,편의점,6.6,1
3150000,3150000-104-2019-00196,2019-07-10,3,폐업,2,폐업,2021-12-10,884,3.3,서울특별시 강서구 내발산동 750-6 발산신성프라자(지상 1층) 105호,"서울특별시 강서구 수명로 72, 발산신성프라자 1층 105호 (내발산동)",강서구,GS25,편의점,3.3,1
3150000,3150000-104-2017-00261,2017-08-29,3,폐업,2,폐업,2019-08-29,730,3.3,서울특별시 강서구 마곡동 773-3번지 힐스테이트에코동익 (지상 1층) 상가-128호,"서울특별시 강서구 공항대로 195, 1층 상가-128호 (마곡동, 가양 1동 힐스테이트에코동익)",강서구,GS25,편의점,3.3,1
3150000,3150000-104-2015-00006,2015-01-13,3,폐업,2,폐업,2018-03-26,1168,3.3,서울특별시 강서구 화곡동 53-10번지 (지상 1층) ,"서울특별시 강서구 초록마을로 37 (화곡동, 화곡본동)",강서구,CU,편의점,3.3,1
3150000,3150000-104-2017-00145,2017-05-16,3,폐업,2,폐업,2019-07-05,780,3.3,서울특별시 강서구 화곡동 465-8번지 (지상 1층) ,"서울특별시 강서구 곰달래로49길 112, 1층 (화곡동, 4동)",강서구,GS25,편의점,3.3,1
3150000,3150000-104-2017-00104,2017-04-12,3,폐업,2,폐업,2018-04-03,356,3.3,서울특별시 강서구 마곡동 793-9번지 플레이스에이치(지상1층) 103호,"서울특별시 강서구 강서로 395, 1층 103호 (마곡동, 가양1동, 플레이스에이치)",강서구,GS25,편의점,3.3,1
3150000,3150000-104-2016-00066,2016-04-11,3,폐업,2,폐업,2020-06-12,1523,9.9,서울특별시 강서구 등촌동 366-137번지 (등촌2동) ,"서울특별시 강서구 등촌로51길 47, 1층 (등촌동)",강서구,세븐일레븐,편의점,9.9,1
3150000,3150000-104-2014-00133,2014-09-23,3,폐업,2,폐업,2019-07-31,1772,3.3,서울특별시 강서구 마곡동 743-4번지 마곡엠밸리7단지 (지상 1층) 701동 104호,"서울특별시 강서구 마곡서로 133, 701동 1층 104호 (마곡동, 방화 1동 마곡엠밸리7단지)",강서구,미니스톱,편의점,3.3,1
3150000,3150000-104-2015-00175,2015-10-13,3,폐업,2,폐업,2019-03-18,1252,3.3,서울특별시 강서구 마곡동 784-0번지 외 1필지 마곡경동미르웰 (지상 1층) 102동 102호,"서울특별시 강서구 강서로 455, 102동 1층 102호 (마곡동, 가양 1동 마곡경동미르웰)",강서구,미니스톱,편의점,3.3,1
3150000,3150000-104-2016-00271,2016-12-02,3,폐업,2,폐업,2021-03-15,1564,6.6,서울특별시 강서구 염창동 272-9 (지상 2층) ,"서울특별시 강서구 공항대로 549, 2층 (염창동)",강서구,CU,편의점,6.6,1
3150000,3150000-104-2016-00231,2016-10-10,3,폐업,2,폐업,2017-04-12,184,3.3,서울특별시 강서구 화곡동 367-62번지 (지상1층) ,"서울특별시 강서구 가로공원로 238, 1층 101호 (화곡동, 1동, 길성이엔이)",강서구,이마트24,편의점,3.3,1
3150000,3150000-104-2016-00236,2016-10-14,3,폐업,2,폐업,2017-06-29,258,6.6,서울특별시 강서구 등촌동 663-7번지 (지상1층) ,"서울특별시 강서구 화곡로63길 125, 1층 (등촌동, 3동, 윤준빌딩)",강서구,GS25,편의점,6.6,1
3150000,3150000-104-2016-00238,2016-10-18,3,폐업,2,폐업,2018-10-31,743,6.6,서울특별시 강서구 화곡동 84-5번지 (우장산동) ,"서울특별시 강서구 우현로 17, 1층 (화곡동, 우장산동)",강서구,GS25,편의점,6.6,1
3150000,3150000-104-2016-00239,2016-10-20,3,폐업,2,폐업,2019-07-19,1002,6.6,서울특별시 강서구 화곡동 1165-1번지 강서힐스테이트 (지상 1층) 상가동 103호,"서울특별시 강서구 강서로 242, 상가동 1층 103호 (화곡동, 우장산동 강서힐스테이트)",강서구,GS25,편의점,6.6,1
3150000,3150000-104-2016-00244,2016-10-28,3,폐업,2,폐업,2018-01-16,445,6.6,서울특별시 강서구 화곡동 1006-7번지 (지상1층) ,"서울특별시 강서구 강서로45가길 11, 1층 (화곡동, 3동)",강서구,GS25,편의점,6.6,1
3150000,3150000-104-2015-00009,2015-01-15,3,폐업,2,폐업,2019-01-28,1474,8,서울특별시 강서구 공항동 1349번지 (지상 1층) ,"서울특별시 강서구 방화대로6라길 26, 1층 (공항동)",강서구,GS25,편의점,8,1
3150000,3150000-104-2016-00119,2016-05-24,3,폐업,2,폐업,2017-09-18,482,3.3,서울특별시 강서구 화곡동 98-150번지 1층 ,"서울특별시 강서구 까치산로 29, 1층 (화곡동, 화곡본동)",강서구,세븐일레븐,편의점,3.3,1
3150000,3150000-104-2016-00211,2016-09-19,3,폐업,2,폐업,2017-08-17,332,6.6,서울특별시 강서구 가양동 187-7번지 (가양1동) 제2호,"서울특별시 강서구 양천로49길 34, 제2호 (가양동, (1동))",강서구,세븐일레븐,편의점,6.6,1
3150000,3150000-104-2017-00056,2017-03-07,3,폐업,2,폐업,2019-11-11,979,3.3,서울특별시 강서구 마곡동 739-1번지 마곡더블유타워 (지상 1층) 113호,"서울특별시 강서구 방화대로 294, 1층 113호 (마곡동, 방화 1동 마곡더블유타워)",강서구,GS25,편의점,3.3,1
3150000,3150000-104-2016-00261,2016-11-21,3,폐업,2,폐업,2020-09-15,1394,3.3,서울특별시 강서구 마곡동 747-0 마곡엠밸리10단지 (지상 1층) 업무시설동 104호,"서울특별시 강서구 마곡중앙1로 72, 업무시설동 1층 104호 (마곡동, 공항동 마곡엠밸리10단지)",강서구,GS25,편의점,3.3,1
3150000,3150000-104-2017-00106,2017-04-13,3,폐업,2,폐업,2021-04-12,1460,3.3,서울특별시 강서구 화곡동 398-4 (지상 1층) ,"서울특별시 강서구 강서로18라길 23, 1층 (화곡동, 8동)",강서구,GS25,편의점,3.3,1
3150000,3150000-104-1996-06919,1996-01-27,3,폐업,2,폐업,2000-02-18,1483,4.77,서울특별시 강서구 등촌동 3-8번지 새한프라자104.105 ,,강서구,기타,편의점,4.77,1
3150000,3150000-104-2016-00107,2016-05-10,3,폐업,2,폐업,2018-01-31,631,6.6,서울특별시 강서구 마곡동 794-0번지 문영비지웍스 (지상 1층) 110호,"서울특별시 강서구 강서로 391, 1층 110호 (마곡동, 가양 1동 문영비지웍스)",강서구,미니스톱,편의점,6.6,1
3150000,3150000-104-2016-00080,2016-04-20,3,폐업,2,폐업,2019-11-28,1317,3.3,서울특별시 강서구 화곡동 410-17번지 (화곡8동) ,"서울특별시 강서구 초록마을로30길 7, 1층 (화곡동, 8동)",강서구,세븐일레븐,편의점,3.3,1
3150000,3150000-104-2017-00001,2017-01-02,3,폐업,2,폐업,2018-05-30,513,6.6,서울특별시 강서구 마곡동 772-8번지 에이스프라자 (지상 1층) 110호,"서울특별시 강서구 마곡동로 61, 1층 110호 (마곡동, 가양 1동 에이스프라자)",강서구,GS25,편의점,6.6,1
3150000,3150000-104-2017-00169,2017-06-05,3,폐업,2,폐업,2018-05-31,360,6.6,서울특별시 강서구 마곡동 795-2번지 외 1필지 마곡아이파크 (지상 1층) 112호,"서울특별시 강서구 마곡중앙8로 90, 1층 112호 (마곡동, 가양 1동 마곡아이파크)",강서구,GS25,편의점,6.6,1
3150000,3150000-104-2017-00270,2017-09-05,3,폐업,2,폐업,2019-08-30,724,3.3,서울특별시 강서구 등촌동 667-7번지 (지상 1층) 2호,"서울특별시 강서구 강서로56길 110, 1층 2호 (등촌동, 3동)",강서구,GS25,편의점,3.3,1
3150000,3150000-104-2017-00282,2017-09-14,3,폐업,2,폐업,2021-12-22,1560,3.3,서울특별시 강서구 마곡동 774-12 마커스빌딩 (지상 1층) 102일부호,"서울특별시 강서구 마곡동로 55, 1층 102일부호 (마곡동, 가양 1동 마커스빌딩)",강서구,세븐일레븐,편의점,3.3,1
